orig_id,source_feminine,translate_feminine,reference_feminine,source_masculine,translate_masculine,reference_masculine,source_feminine_annotated,reference_feminine_annotated,source_masculine_annotated,reference_masculine_annotated,source_feminine_keywords,reference_feminine_keywords,source_masculine_keywords,reference_masculine_keywords,scores_f_bleu,scores_m_bleu,f_quality_bins,m_quality_bins,decision_f,decision_m
241,"She often acts as the voice of reason, but displays exaggerated behavior traits of stereotypical mothers and takes the blatant dysfunctionality of her family for granted, unlike the other family members, who are aware that they are eccentric.","वह अक्सर तर्क की आवाज़ के रूप में कार्य करती है, लेकिन रूढ़िवादी माताओं के अतिरंजित व्यवहार गुणों को प्रदर्शित करती है और परिवार के अन्य सदस्यों के विपरीत, अपने परिवार की घोर शिथिलता को हल्के में लेती है, जो जानते हैं कि वे सनकी हैं।","वह कई बार तर्क के आवाज की भूमिका निभाती है, पर रूढ़िबद्ध माँ के अतिरंजित व्यव्हार के लक्षण दिखाती है और अपने परिवार का प्रबल बिखरापन स्वीकार कर लेती है, अन्य परिवार के सदस्यों के विरुद्ध, जिन्हे पता है कि वे सनकी है।","He often acts as the voice of reason, but displays exaggerated behavior traits of stereotypical fathers and takes the blatant dysfunctionality of his family for granted, unlike the other family members, who are aware that they are eccentric.","वह अक्सर तर्क की आवाज के रूप में कार्य करता है, लेकिन रूढ़िवादी पिताओं के अतिरंजित व्यवहार गुणों को प्रदर्शित करता है और परिवार के अन्य सदस्यों के विपरीत, जो जानते हैं कि वे सनकी हैं, अपने परिवार की घोर शिथिलता को हल्के में लेते हैं।","वह कई बार तर्क के आवाज की भूमिका निभाता है, पर रूढ़िबद्ध पिता के अतिरंजित व्यव्हार के लक्षण दिखाता है और अपने परिवार का प्रबल बिखरापन स्वीकार कर लेता है, अन्य परिवार के सदस्यों के विरुद्ध, जिन्हे पता है कि वे सनकी है।","<F>She</F> often acts as the voice of reason, but displays exaggerated behavior traits of stereotypical <F>mothers</F> and takes the blatant dysfunctionality of <F>her</F> family for granted, unlike the other family members, who are aware that they are eccentric.","वह कई बार तर्क के आवाज की भूमिका <F>निभाती</F> है, पर रूढ़िबद्ध <F>माँ</F> के अतिरंजित व्यव्हार के लक्षण <F>दिखाती</F> है और अपने परिवार का प्रबल बिखरापन स्वीकार कर <F>लेती</F> है, अन्य परिवार के सदस्यों के विरुद्ध, जिन्हे पता है कि वे सनकी है।","<M>He</M> often acts as the voice of reason, but displays exaggerated behavior traits of stereotypical <M>fathers</M> and takes the blatant dysfunctionality of <M>his</M> family for granted, unlike the other family members, who are aware that they are eccentric.","वह कई बार तर्क के आवाज की भूमिका <M>निभाता</M> है, पर रूढ़िबद्ध <M>पिता</M> के अतिरंजित व्यव्हार के लक्षण <M>दिखाता</M> है और अपने परिवार का प्रबल बिखरापन स्वीकार कर <M>लेता</M> है, अन्य परिवार के सदस्यों के विरुद्ध, जिन्हे पता है कि वे सनकी है।",She;mothers;her,निभाती;माँ;दिखाती;लेती,He;fathers;his,निभाता;पिता;दिखाता;लेता,8.288569028045886,6.52189353625493,Useless,Useless,Correct,Correct
242,"An empress' offspring also did not have claim to the throne from the said maternal lineage, so assigning a female to the throne had the convenient effect of postponing succession disputes.","किसी साम्राज्ञी की संतान का भी उक्त मातृ वंश से सिंहासन पर दावा नहीं था, इसलिए एक महिला को सिंहासन सौंपने से उत्तराधिकार विवादों को स्थगित करने का सुविधाजनक प्रभाव पड़ा।","एक सम्राज्ञी की संतान का भी उक्त मातृ वंश से सिंहासन पर दावा नहीं हुआ करता था, इसलिए एक महिला को सिंहासन पर बिठाने से उत्तराधिकार के विवादों को टालने का सुविधाजनक प्रभाव होता था।","An emperor's offspring also did not have claim to the throne from the said paternal lineage, so assigning a male to the throne had the convenient effect of postponing succession disputes.","किसी सम्राट की संतान का भी उक्त पैतृक वंश से सिंहासन पर दावा नहीं होता था, इसलिए किसी पुरुष को सिंहासन सौंपने से उत्तराधिकार विवादों को स्थगित करने का सुविधाजनक प्रभाव पड़ता था।","एक सम्राट की संतान का भी उक्त पितृ वंश से सिंहासन पर दावा नहीं हुआ करता था, इसलिए एक पुरुष को सिंहासन पर बिठाने से उत्तराधिकार के विवादों को टालने का सुविधाजनक प्रभाव होता था।","An <F>empress'</F> offspring also did not have claim to the throne from the said <F>maternal</F> lineage, so assigning a <F>female</F> to the throne had the convenient effect of postponing succession disputes.","एक <F>सम्राज्ञी</F> की संतान का भी उक्त <F>मातृ</F> वंश से सिंहासन पर दावा नहीं हुआ करता था, इसलिए एक <F>महिला</F> को सिंहासन पर बिठाने से उत्तराधिकार के विवादों को टालने का सुविधाजनक प्रभाव होता था।","An <M>emperor's</M> offspring also did not have claim to the throne from the said <M>paternal</M> lineage, so assigning a <M>male</M> to the throne had the convenient effect of postponing succession disputes.","एक <M>सम्राट</M> की संतान का भी उक्त <M>पितृ</M> वंश से सिंहासन पर दावा नहीं हुआ करता था, इसलिए एक <M>पुरुष</M> को सिंहासन पर बिठाने से उत्तराधिकार के विवादों को टालने का सुविधाजनक प्रभाव होता था।",empress';maternal;female,सम्राज्ञी;मातृ;महिला,emperor's;paternal;male,सम्राट;पितृ;पुरुष,53.15198068910524,38.84831483631199,Excellent,Good,Correct,Correct
243,"The lack of a female heiress would prevent the Churchills becoming hereditary princesses of the empire, and was essential to their agreement.","महिला उत्तराधिकारी की कमी चर्चिलों को साम्राज्य की वंशानुगत राजकुमारियाँ बनने से रोकती थी, और यह उनके समझौते के लिए आवश्यक था।","महिला उत्तराधिकारिणी न होने के कारण चर्चहिल परिवार साम्राज्य की वंशानुगत राजकुमारियाँ न हो पाई, और यह उनके समझौते के लिए आवश्यक था|","The lack of a male heir would prevent the Churchills becoming hereditary princes of the empire, and was essential to their agreement.","पुरुष उत्तराधिकारी की कमी चर्चिल को साम्राज्य के वंशानुगत राजकुमार बनने से रोकती थी, और यह उनके समझौते के लिए आवश्यक था।","पुरुष उत्तराधिकारी न होने के कारण चर्चहिल परिवार साम्राज्य के वंशानुगत राजकुमार न हो पाए, और यह उनके समझौते के लिए आवश्यक था|","The lack of a <F>female</F> <F>heiress</F> would prevent the Churchills becoming hereditary <F>princesses</F> of the empire, and was essential to their agreement.","<F>महिला</F> <F>उत्तराधिकारिणी</F> न होने के कारण चर्चहिल परिवार साम्राज्य की वंशानुगत <F>राजकुमारियाँ</F> न हो <F>पाई</F>, और यह उनके समझौते के लिए आवश्यक था|","The lack of a <M>male</M> <M>heir</M> would prevent the Churchills becoming hereditary <M>princes</M> of the empire, and was essential to their agreement.","<M>पुरुष</M> <M>उत्तराधिकारी</M> न होने के कारण चर्चहिल परिवार साम्राज्य के वंशानुगत <M>राजकुमार</M> न हो <M>पाए</M>, और यह उनके समझौते के लिए आवश्यक था|",female;heiress;princesses,महिला;उत्तराधिकारिणी;राजकुमारियाँ;पाई,male;heir;princes,पुरुष;उत्तराधिकारी;राजकुमार;पाए,37.94735044653071,39.58911562153999,Good,Good,Incorrect,Incorrect
244,"Many state banquets celebrated royal weddings, which often had a foreign princess as the bride, and were major diplomatic events.","कई राजकीय भोजों में शाही शादियों का जश्न मनाया जाता था, जिनमें अक्सर दुल्हन के रूप में एक विदेशी राजकुमारी होती थी, और ये प्रमुख राजनयिक कार्यक्रम होते थे।","कई राजकीय भोजों में शाही शादियों का जश्न मनाया जाता था, जिसमें अक्सर दुल्हन के रूप में एक विदेशी राजकुमारी होती थी, और ये प्रमुख राजनयिक कार्यक्रम हुआ करते थे।","Many state banquets celebrated royal weddings, which often had a foreign prince as the groom, and were major diplomatic events.","कई राजकीय भोजों में शाही शादियों का जश्न मनाया जाता था, जिनमें अक्सर दूल्हे के रूप में एक विदेशी राजकुमार होता था, और ये प्रमुख राजनयिक कार्यक्रम होते थे।","कई राजकीय भोजों में शाही शादियों का जश्न मनाया जाता था, जिसमें अक्सर दूल्हे के रूप में एक विदेशी राजकुमार होता था, और ये प्रमुख राजनयिक कार्यक्रम हुआ करते थे।","Many state banquets celebrated royal weddings, which often had a foreign <F>princess</F> as the <F>bride</F>, and were major diplomatic events.","कई राजकीय भोजों में शाही शादियों का जश्न मनाया जाता था, जिसमें अक्सर <F>दुल्हन</F> के रूप में एक विदेशी <F>राजकुमारी होती थी</F>, और ये प्रमुख राजनयिक कार्यक्रम हुआ करते थे।","Many state banquets celebrated royal weddings, which often had a foreign <M>prince</M> as the <M>groom</M>, and were major diplomatic events.","कई राजकीय भोजों में शाही शादियों का जश्न मनाया जाता था, जिसमें अक्सर <M>दूल्हे</M> के रूप में एक विदेशी <M>राजकुमार होता था</M>, और ये प्रमुख राजनयिक कार्यक्रम हुआ करते थे।",princess;bride,दुल्हन;राजकुमारी होती थी,prince;groom,दूल्हे;राजकुमार होता था,82.50534283031519,82.50534283031519,Excellent,Excellent,Correct,Correct
245,"By 1216, she was the dominant power in Wales, holding a council at Aberdyfi that year to apportion lands to the other princes.","1216 तक, वह वेल्स में प्रमुख शक्ति थी, जिसने उस वर्ष अन्य राजकुमारों को भूमि आवंटित करने के लिए एबरडीफी में एक परिषद का आयोजन किया था।","1216 तक, वह वेल्स की प्रमुख शक्ति बन गई थीं, उस साल एबरडीफी में एक परिषद का आयोजन किया ताकि बाकि राजकुमारियों को जमीन बांटी जा सके।","By 1216, he was the dominant power in Wales, holding a council at Aberdyfi that year to apportion lands to the other princes.","1216 तक, वह वेल्स में प्रमुख शक्ति था, जिसने उस वर्ष अन्य राजकुमारों को भूमि आवंटित करने के लिए एबरडीफी में एक परिषद का आयोजन किया था।","1216 तक, वह वेल्स की प्रमुख शक्ति बन गए थे, उस साल एबरडीफी में एक परिषद का आयोजन किया ताकि बाकि राजकुमारों को जमीन बांटी जा सके।","By 1216, <F>she</F> was the dominant power in Wales, holding a council at Aberdyfi that year to apportion lands to the other princes.","1216 तक, वह वेल्स की प्रमुख शक्ति बन <F>गई थीं</F>, उस साल एबरडीफी में एक परिषद का आयोजन किया ताकि बाकि <F>राजकुमारियों</F> को जमीन बांटी जा सके।","By 1216, <M>he</M> was the dominant power in Wales, holding a council at Aberdyfi that year to apportion lands to the other princes.","1216 तक, वह वेल्स की प्रमुख शक्ति बन <M>गए थे</M>, उस साल एबरडीफी में एक परिषद का आयोजन किया ताकि बाकि <M>राजकुमारों</M> को जमीन बांटी जा सके।",she,गई थीं;राजकुमारियों,he,गए थे;राजकुमारों,35.42398584300003,36.72404084841361,Good,Good,Incorrect,Correct
246,"Her last performance was in the Minkus/Petipa ballet La Camargo on January 28, 1901, after which she retired to live in her villa at Lake Como.","उनका अंतिम प्रदर्शन 28 जनवरी, 1901 को मिंकस/पेटिपा बैले ला कैमार्गो में था, जिसके बाद वह लेक कोमो में अपने विला में रहने के लिए सेवानिवृत्त हो गईं।","उनका आखरी प्रदर्शन जनवरी 28, 1901 में मिंकस/पेटीपा के बैले ला कामार्गो में था, जिसके बाद वे निवृत्त होकर लेक कोमो में अपने विला में रहने गई।","His last performance was in the Minkus/Petipa ballet La Camargo on January 28, 1901, after which he retired to live in his villa at Lake Como.","उनका अंतिम प्रदर्शन 28 जनवरी, 1901 को मिंकस/पेटिपा बैले ला कैमार्गो में था, जिसके बाद वह लेक कोमो में अपने विला में रहने के लिए सेवानिवृत्त हो गए।","उनका आखरी प्रदर्शन जनवरी 28, 1901 में मिंकस/पेटीपा के बैले ला कामार्गो में था, जिसके बाद वे निवृत्त होकर लेक कोमो में अपने विला में रहने गए।","<F>Her</F> last performance was in the Minkus/Petipa ballet La Camargo on January 28, 1901, after which <F>she</F> retired to live in <F>her</F> villa at Lake Como.","उनका आखरी प्रदर्शन जनवरी 28, 1901 में मिंकस/पेटीपा के बैले ला कामार्गो में था, जिसके बाद वे निवृत्त होकर लेक कोमो में अपने विला में रहने <F>गई</F>।","<M>His</M> last performance was in the Minkus/Petipa ballet La Camargo on January 28, 1901, after which <M>he</M> retired to live in <M>his</M> villa at Lake Como.","उनका आखरी प्रदर्शन जनवरी 28, 1901 में मिंकस/पेटीपा के बैले ला कामार्गो में था, जिसके बाद वे निवृत्त होकर लेक कोमो में अपने विला में रहने <M>गए</M>।",Her;she;her,गई,His;he;his,गए,35.91041095967256,36.29453416382383,Good,Good,Correct,Correct
247,"The entire New South Wales winning King's Cup eight of 1972 was selected as the Australian eight to compete at the 1972 Munich Olympics and Paver who'd just turned 20, made her Australian representative debut in the four seat of that boat.","1972 के किंग्स कप आठ को जीतने वाले पूरे न्यू साउथ वेल्स को 1972 के म्यूनिख ओलंपिक में प्रतिस्पर्धा करने के लिए ऑस्ट्रेलियाई आठ के रूप में चुना गया था और पेवर, जो अभी 20 वर्ष की थी, ने उस नाव की चार सीटों पर अपना ऑस्ट्रेलियाई प्रतिनिधि पदार्पण किया।","1972 के 'किंग्स कप आठ' जीतने वाले पूरे 'न्यू साउथ वेल्स' को 1972 के म्यूनिख ओलंपिक में प्रतिस्पर्धा करने के लिए ऑस्ट्रेलियाई आठ के रूप में चुना गया था और पेवर ने जो अभी 20 साल की थीं, उस नाव की चार सीटों पर अपना ऑस्ट्रेलियाई प्रतिनिधि पदार्पण किया।","The entire New South Wales winning King's Cup eight of 1972 was selected as the Australian eight to compete at the 1972 Munich Olympics and Paver who'd just turned 20, made his Australian representative debut in the four seat of that boat.","1972 के किंग्स कप आठ को जीतने वाले पूरे न्यू साउथ वेल्स को 1972 के म्यूनिख ओलंपिक में प्रतिस्पर्धा करने के लिए ऑस्ट्रेलियाई आठ के रूप में चुना गया था और पेवर, जो अभी 20 साल के हुए थे, ने उस नाव की चार सीट पर अपने ऑस्ट्रेलियाई प्रतिनिधि की शुरुआत की।","1972 के 'किंग्स कप आठ' जीतने वाले पूरे 'न्यू साउथ वेल्स' को 1972 के म्यूनिख ओलंपिक में प्रतिस्पर्धा करने के लिए ऑस्ट्रेलियाई आठ के रूप में चुना गया था और पेवर ने जो अभी 20 साल के थे, उस नाव की चार सीटों पर अपना ऑस्ट्रेलियाई प्रतिनिधि पदार्पण किया।","The entire New South Wales winning King's Cup eight of 1972 was selected as the Australian eight to compete at the 1972 Munich Olympics and Paver who'd just turned 20, made <F>her</F> Australian representative debut in the four seat of that boat.","1972 के 'किंग्स कप आठ' जीतने वाले पूरे 'न्यू साउथ वेल्स' को 1972 के म्यूनिख ओलंपिक में प्रतिस्पर्धा करने के लिए ऑस्ट्रेलियाई आठ के रूप में चुना गया था और पेवर ने जो अभी 20 साल <F>की थीं</F>, उस नाव की चार सीटों पर अपना ऑस्ट्रेलियाई प्रतिनिधि पदार्पण किया।","The entire New South Wales winning King's Cup eight of 1972 was selected as the Australian eight to compete at the 1972 Munich Olympics and Paver who'd just turned 20, made <M>his</M> Australian representative debut in the four seat of that boat.","1972 के 'किंग्स कप आठ' जीतने वाले पूरे 'न्यू साउथ वेल्स' को 1972 के म्यूनिख ओलंपिक में प्रतिस्पर्धा करने के लिए ऑस्ट्रेलियाई आठ के रूप में चुना गया था और पेवर ने जो अभी 20 साल <M>के थे</M>, उस नाव की चार सीटों पर अपना ऑस्ट्रेलियाई प्रतिनिधि पदार्पण किया।",her,की थीं,his,के थे,63.91937193579009,53.56760975496083,Excellent,Excellent,Correct,Correct
248,"More recently, in 2018, the PBS film The Chaperone was released, which depicts Brooks's initial arrival in New York as well as her career decline as an actress.","अभी हाल ही में, 2018 में, पीबीएस फिल्म द चैपरोन रिलीज़ हुई थी, जिसमें ब्रूक्स के न्यूयॉर्क में शुरुआती आगमन के साथ-साथ एक अभिनेत्री के रूप में उनके करियर में गिरावट को दर्शाया गया है।","अभी हाल ही में, 2018 में, पीबीएस की फिल्म द शैपेरोन प्रदर्शित की गई, जो न्यू यॉर्क में ब्रुक्स का शुरूआती आगमन और साथ ही साथ अभिनेत्री के रूप में उसके कैरियर की अधोगति को चित्रित करता है।","More recently, in 2018, the PBS film The Chaperone was released, which depicts Brooks's initial arrival in New York as well as his career decline as an actor.","अभी हाल ही में, 2018 में, पीबीएस फिल्म द चैपरोन रिलीज़ हुई थी, जिसमें ब्रूक्स के न्यूयॉर्क में शुरुआती आगमन के साथ-साथ एक अभिनेता के रूप में उनके करियर में गिरावट को दर्शाया गया है।","अभी हाल ही में, 2018 में, पीबीएस की फिल्म द शैपेरोन प्रदर्शित की गई, जो न्यू यॉर्क में ब्रुक्स का शुरूआती आगमन और साथ ही साथ अभिनेता के रूप में उसके कैरियर की अधोगति को चित्रित करता है।","More recently, in 2018, the PBS film The Chaperone was released, which depicts Brooks's initial arrival in New York as well as <F>her</F> career decline as an <F>actress</F>.","अभी हाल ही में, 2018 में, पीबीएस की फिल्म द शैपेरोन प्रदर्शित की गई, जो न्यू यॉर्क में ब्रुक्स का शुरूआती आगमन और साथ ही साथ <F>अभिनेत्री</F> के रूप में उसके कैरियर की अधोगति को चित्रित करता है।","More recently, in 2018, the PBS film The Chaperone was released, which depicts Brooks's initial arrival in New York as well as <M>his</M> career decline as an <M>actor</M>.","अभी हाल ही में, 2018 में, पीबीएस की फिल्म द शैपेरोन प्रदर्शित की गई, जो न्यू यॉर्क में ब्रुक्स का शुरूआती आगमन और साथ ही साथ <M>अभिनेता</M> के रूप में उसके कैरियर की अधोगति को चित्रित करता है।",her;actress,अभिनेत्री,his;actor,अभिनेता,28.08746698063356,28.08746698063356,Fair,Fair,Correct,Correct
249,"She became a grandmother in 1969, and a great-grandmother in 1996.",वह 1969 में दादी और 1996 में परदादी बनीं।,"वे 1969 में दादी बन गई, और 1996 में परदादी।","He became a grandfather in 1969, and a great-grandfather in 1996.",वह 1969 में दादा और 1996 में परदादा बने।,"वे 1969 में दादा बन गए, और 1996 में परदादा।","<F>She</F> became a <F>grandmother</F> in 1969, and a <F>great-grandmother</F> in 1996.","वे 1969 में <F>दादी</F> बन <F>गई</F>, और 1996 में <F>परदादी</F>।","<M>He</M> became a <M>grandfather</M> in 1969, and a <M>great-grandfather</M> in 1996.","वे 1969 में <M>दादा</M> बन <M>गए</M>, और 1996 में <M>परदादा</M>।",She;grandmother;great-grandmother,दादी;गई;परदादी,He;grandfather;great-grandfather,दादा;गए;परदादा,23.89997677137506,23.89997677137506,Fair,Fair,Correct,Correct
250,Treason Once again Camocke considered joining the Russian Navy but she instead became a rear admiral in the Spanish Navy three years later.,राजद्रोह एक बार फिर कैमोके ने रूसी नौसेना में शामिल होने पर विचार किया लेकिन इसके बजाय वह तीन साल बाद स्पेनिश नौसेना में रियर एडमिरल बन गईं।,"राजद्रोह एक बार फिर: कैमोके ने रूसी नौसेना में शामिल होने के बारे में सोचा, लेकिन इसके बजाय वह तीन साल बाद स्पेनिश नौसेना में एक रियर एडमिरल बन गई।",Treason Once again Camocke considered joining the Russian Navy but he instead became a rear admiral in the Spanish Navy three years later.,राजद्रोह एक बार फिर कैमोके ने रूसी नौसेना में शामिल होने पर विचार किया लेकिन इसके बजाय वह तीन साल बाद स्पेनिश नौसेना में रियर एडमिरल बन गए।,"राजद्रोह एक बार फिर: कैमोके ने रूसी नौसेना में शामिल होने के बारे में सोचा, लेकिन इसके बजाय वह तीन साल बाद स्पेनिश नौसेना में एक रियर एडमिरल बन गया।",Treason Once again Camocke considered joining the Russian Navy but <F>she</F> instead became a rear admiral in the Spanish Navy three years later.,"राजद्रोह एक बार फिर: कैमोके ने रूसी नौसेना में शामिल होने के बारे में सोचा, लेकिन इसके बजाय वह तीन साल बाद स्पेनिश नौसेना में एक रियर एडमिरल बन <F>गई</F>।",Treason Once again Camocke considered joining the Russian Navy but <M>he</M> instead became a rear admiral in the Spanish Navy three years later.,"राजद्रोह एक बार फिर: कैमोके ने रूसी नौसेना में शामिल होने के बारे में सोचा, लेकिन इसके बजाय वह तीन साल बाद स्पेनिश नौसेना में एक रियर एडमिरल बन <M>गया</M>।",she,गई,he,गया,57.047256020209126,57.047256020209126,Excellent,Excellent,Correct,Correct
251,"Her major credits include Bonnie and Clyde (1967), Bandelero!","उनके प्रमुख क्रेडिट में बोनी एंड क्लाइड (1967), बैंडेलेरो!","उनके मुख्य श्रेय में बोनी एंड क्लाइड (1967), बंदेलेरो!  शामिल है।","His major credits include Bonnie and Clyde (1967), Bandelero!","उनके प्रमुख क्रेडिट में बोनी एंड क्लाइड (1967), बैंडेलेरो!","उनके मुख्य श्रेय में बोनी एंड क्लाइड (1967), बंदेलेरो!  शामिल है।","<F>Her</F> major credits include Bonnie and Clyde (1967), Bandelero!","उनके मुख्य श्रेय में बोनी एंड क्लाइड (1967), बंदेलेरो!  शामिल है।","<M>His</M> major credits include Bonnie and Clyde (1967), Bandelero!","उनके मुख्य श्रेय में बोनी एंड क्लाइड (1967), बंदेलेरो!  शामिल है।",Her,,His,,50.71202666576929,50.71202666576929,Excellent,Excellent,Correct,Correct
252,The imperial election of 1292 was an imperial election held to select the empress of the Holy Roman Empire.,1292 का शाही चुनाव पवित्र रोमन साम्राज्य की महारानी का चयन करने के लिए आयोजित एक शाही चुनाव था।,1292 का शाही चुनाव पवित्र रोमन साम्राज्य की साम्राज्ञी का चयन करने के लिए आयोजित एक शाही चुनाव था।,The imperial election of 1292 was an imperial election held to select the emperor of the Holy Roman Empire.,1292 का शाही चुनाव पवित्र रोमन साम्राज्य के सम्राट का चयन करने के लिए आयोजित एक शाही चुनाव था।,1292 का शाही चुनाव पवित्र रोमन साम्राज्य के सम्राट का चयन करने के लिए आयोजित एक शाही चुनाव था।,The imperial election of 1292 was an imperial election held to select the <F>empress</F> of the Holy Roman Empire.,1292 का शाही चुनाव पवित्र रोमन साम्राज्य <F>की साम्राज्ञी</F> का चयन करने के लिए आयोजित एक शाही चुनाव था।,The imperial election of 1292 was an imperial election held to select the <M>emperor</M> of the Holy Roman Empire.,1292 का शाही चुनाव पवित्र रोमन साम्राज्य <M>के सम्राट</M> का चयन करने के लिए आयोजित एक शाही चुनाव था।,empress,की साम्राज्ञी,emperor,के सम्राट,84.92326635760686,100.00000000000004,Excellent,,Correct,Correct
253,"Blethyn, who had initially felt sceptical and reticent about the film due to its background, was originally not available for filming but Bouchareb decided to delay filming to work with her.","ब्लेथिन, जो शुरू में फिल्म की पृष्ठभूमि के कारण इसके बारे में संदेहपूर्ण और मितभाषी महसूस कर रही थी, मूल रूप से फिल्मांकन के लिए उपलब्ध नहीं थी, लेकिन बुचारेब ने उसके साथ काम करने के लिए फिल्मांकन में देरी करने का फैसला किया।","ब्लेथिन, जो शुरुआत में चित्रपट के बारे में उसकी पृष्ठभूमि के कारण संशयी और अनिच्छुक लग रही थी, मूलतः चित्रीकरण के लिए उपलब्ध नहीं थी पर बुशारेब ने उसके साथ काम करने के लिए चित्रीकरण का विलंब ​करने का निर्णय लिया।","Blethyn, who had initially felt sceptical and reticent about the film due to its background, was originally not available for filming but Bouchareb decided to delay filming to work with him.","ब्लेथिन, जो शुरू में फिल्म की पृष्ठभूमि के कारण इसके बारे में संदेहपूर्ण और मितभाषी महसूस कर रहे थे, मूल रूप से फिल्मांकन के लिए उपलब्ध नहीं थे, लेकिन बुचारेब ने उनके साथ काम करने के लिए फिल्मांकन में देरी करने का फैसला किया।","ब्लेथिन, जो शुरुआत में चित्रपट के बारे में उसकी पृष्ठभूमि के कारण संशयी और अनिच्छुक लग रहा था, मूलतः चित्रीकरण के लिए उपलब्ध नहीं था पर बुशारेब ने उसके साथ काम करने के लिए चित्रीकरण का निर्णय करने का निर्णय लिया।","Blethyn, who had initially felt sceptical and reticent about the film due to its background, was originally not available for filming but Bouchareb decided to delay filming to work with <F>her</F>.","ब्लेथिन, जो शुरुआत में चित्रपट के बारे में उसकी पृष्ठभूमि के कारण संशयी और अनिच्छुक लग <F>रही थी</F>, मूलतः चित्रीकरण के लिए उपलब्ध नहीं <F>थी</F> पर बुशारेब ने उसके साथ काम करने के लिए चित्रीकरण का विलंब ​करने का निर्णय लिया।","Blethyn, who had initially felt sceptical and reticent about the film due to its background, was originally not available for filming but Bouchareb decided to delay filming to work with <M>him</M>.","ब्लेथिन, जो शुरुआत में चित्रपट के बारे में उसकी पृष्ठभूमि के कारण संशयी और अनिच्छुक लग <M>रहा था</M>, मूलतः चित्रीकरण के लिए उपलब्ध नहीं <M>था</M> पर बुशारेब ने उसके साथ काम करने के लिए चित्रीकरण का निर्णय करने का निर्णय लिया।",her,रही थी;थी,him,रहा था;था,28.73170053739564,19.57007097830144,Fair,Poor,Correct,Correct
254,"The drugged priestess is revealed, whereupon Calwyn tries to heal her, but does not succeed.","नशे में धुत्त पुजारिन का खुलासा हो जाता है, जिसके बाद कैल्विन उसे ठीक करने की कोशिश करता है, लेकिन सफल नहीं हो पाता।","नशा देकर बेहोश की गई पुजारिन का पता चलता है, तब कैल्विन उसे ठीक करने की कोशिश करता है, लेकिन सफल नहीं हो पाता।","The drugged priest is revealed, whereupon Calwyn tries to heal him, but does not succeed.","नशे में धुत पुजारी का खुलासा हो जाता है, जिसके बाद कैल्विन उसे ठीक करने की कोशिश करता है, लेकिन सफल नहीं हो पाता।","नशा देकर बेहोश किए गए पुजारी का पता चलता है, तब कैल्विन उसे ठीक करने की कोशिश करता है, लेकिन सफल नहीं हो पाता।","The drugged <F>priestess</F> is revealed, whereupon Calwyn tries to heal <F>her</F>, but does not succeed.","नशा देकर बेहोश <F>की गई पुजारिन</F> का पता चलता है, तब कैल्विन उसे ठीक करने की कोशिश करता है, लेकिन सफल नहीं हो पाता।","The drugged <M>priest</M> is revealed, whereupon Calwyn tries to heal <M>him</M>, but does not succeed.","नशा देकर बेहोश <M>किए गए पुजारी</M> का पता चलता है, तब कैल्विन उसे ठीक करने की कोशिश करता है, लेकिन सफल नहीं हो पाता।",priestess;her,की गई पुजारिन,priest;him,किए गए पुजारी,56.139858704715465,56.139858704715465,Excellent,Excellent,Correct,Correct
255,It was here that her suffering increased.,यहीं पर उनकी तकलीफ़ बढ़ गई.,यहीं पर उनकी पीड़ा बढ़ गई।,It was here that his suffering increased.,यहीं पर उनका कष्ट बढ़ गया।,यहीं पर उनकी पीड़ा बढ़ गई।,It was here that <F>her</F> suffering increased.,यहीं पर उनकी पीड़ा बढ़ गई।,It was here that <M>his</M> suffering increased.,यहीं पर उनकी पीड़ा बढ़ गई।,her,,his,,26.269098944241588,17.965205598154213,Fair,Poor,Correct,Correct
256,"Both titles became extinct in 1906, upon the death of the first duchess's granddaughter.",1906 में पहली डचेस की पोती की मृत्यु के बाद दोनों उपाधियाँ विलुप्त हो गईं।,1906 में पहली डचेस की पोती की मृत्यु पर दोनों पद विलुप्त हो गए।,"Both titles became extinct in 1906, upon the death of the first duke's grandson.",1906 में पहले ड्यूक के पोते की मृत्यु के बाद दोनों उपाधियाँ विलुप्त हो गईं।,1906 में पहले ड्यूक के पोते की मृत्यु पर दोनों पद विलुप्त हो गए।,"Both titles became extinct in 1906, upon the death of the first <F>duchess's</F> <F>granddaughter</F>.",1906 में<F> पहली डचेस की पोती</F> की मृत्यु पर दोनों पद विलुप्त हो गए।,"Both titles became extinct in 1906, upon the death of the first <M>duke's</M> <M>grandson</M>.",1906 में<M> पहले ड्यूक के पोते</M> की मृत्यु पर दोनों पद विलुप्त हो गए।,duchess's;granddaughter,पहली डचेस की पोती,duke's;grandson,पहले ड्यूक के पोते,53.2800971987552,53.2800971987552,Excellent,Excellent,Incorrect,Correct
